region_id,station_id,weight
bourgogne,71022001,0.003534
bourgogne,71022003,0.003534
bourgogne,71025001,0.003534
bourgogne,71029001,0.003534
bourgogne,71040001,0.003534
bourgogne,71047001,0.003534
bourgogne,71047004,0.003534
bourgogne,71052003,0.003534
bourgogne,71054001,0.003534
bourgogne,71056003,0.003534
bourgogne,71060001,0.003534
bourgogne,71070001,0.003534
bourgogne,71076001,0.003534
bourgogne,71081001,0.003534
bourgogne,71105001,0.003534
bourgogne,71106001,0.003534
bourgogne,71108001,0.003534
bourgogne,71112001,0.003534
bourgogne,71120001,0.003534
bourgogne,71130001,0.003534
bourgogne,71130002,0.003534
bourgogne,71137001,0.003534
bourgogne,71152001,0.003534
bourgogne,71153002,0.003534
bourgogne,71165001,0.003534
bourgogne,71176002,0.003534
bourgogne,71190001,0.003534
bourgogne,71202001,0.003534
bourgogne,71210001,0.003534
bourgogne,71219001,0.003534
bourgogne,71230002,0.003534
bourgogne,71231003,0.003534
bourgogne,71240001,0.003534
bourgogne,71256001,0.003534
bourgogne,71263004,0.003534
bourgogne,71266001,0.003534
bourgogne,71267001,0.003534
bourgogne,71267002,0.003534
bourgogne,71275002,0.003534
bourgogne,71289001,0.003534
bourgogne,71291001,0.003534
bourgogne,71294001,0.003534
bourgogne,71310002,0.003534
bourgogne,71318001,0.003534
bourgogne,71320001,0.003534
bourgogne,71340002,0.003534
bourgogne,71342001,0.003534
bourgogne,71346001,0.003534
bourgogne,71349001,0.003534
bourgogne,71351001,0.003534
bourgogne,71371001,0.003534
bourgogne,71372001,0.003534
bourgogne,71373001,0.003534
bourgogne,71376001,0.003534
bourgogne,71378001,0.003534
bourgogne,71379001,0.003534
bourgogne,71394001,0.003534
bourgogne,71405001,0.003534
bourgogne,71417004,0.003534
bourgogne,71419002,0.003534
bourgogne,71420001,0.003534
bourgogne,71445001,0.003534
bourgogne,71460001,0.003534
bourgogne,71464001,0.003534
bourgogne,71472005,0.003534
bourgogne,71482001,0.003534
bourgogne,71486002,0.003534
bourgogne,71491001,0.003534
bourgogne,71495001,0.003534
bourgogne,71506001,0.003534
bourgogne,71512001,0.003534
bourgogne,71523001,0.003534
bourgogne,71539001,0.003534
bourgogne,71540002,0.003534
bourgogne,71541001,0.003534
bourgogne,71542001,0.003534
bourgogne,71542004,0.003534
bourgogne,71543001,0.003534
bourgogne,71551001,0.003534
bourgogne,71551002,0.003534
bourgogne,71558001,0.003534
bourgogne,71566001,0.003534
bourgogne,71589001,0.003534
bourgogne,89003001,0.003534
bourgogne,89005001,0.003534
bourgogne,89014001,0.003534
bourgogne,89025002,0.003534
bourgogne,89025006,0.003534
bourgogne,89046001,0.003534
bourgogne,89048001,0.003534
bourgogne,89049001,0.003534
bourgogne,89066001,0.003534
bourgogne,89068001,0.003534
bourgogne,89076001,0.003534
bourgogne,89086001,0.003534
bourgogne,89092002,0.003534
bourgogne,89120001,0.003534
bourgogne,89131001,0.003534
bourgogne,89133001,0.003534
bourgogne,89141001,0.003534
bourgogne,89142001,0.003534
bourgogne,89165001,0.003534
bourgogne,89173001,0.003534
bourgogne,89192001,0.003534
bourgogne,89204002,0.003534
bourgogne,89206001,0.003534
bourgogne,89215001,0.003534
bourgogne,89227001,0.003534
bourgogne,89253001,0.003534
bourgogne,89260001,0.003534
bourgogne,89273001,0.003534
bourgogne,89277002,0.003534
bourgogne,89279001,0.003534
bourgogne,89279002,0.003534
bourgogne,89295001,0.003534
bourgogne,89311001,0.003534
bourgogne,89318002,0.003534
bourgogne,89333001,0.003534
bourgogne,89336001,0.003534
bourgogne,89341001,0.003534
bourgogne,89342001,0.003534
bourgogne,89344002,0.003534
bourgogne,89346001,0.003534
bourgogne,89349001,0.003534
bourgogne,89349005,0.003534
bourgogne,89362001,0.003534
bourgogne,89365001,0.003534
bourgogne,89378001,0.003534
bourgogne,89380001,0.003534
bourgogne,89382002,0.003534
bourgogne,89387002,0.003534
bourgogne,89391001,0.003534
bourgogne,89397001,0.003534
bourgogne,89414001,0.003534
bourgogne,89418001,0.003534
bourgogne,89418007,0.003534
bourgogne,89446001,0.003534
bourgogne,89467001,0.003534
bourgogne,89469001,0.003534
bourgogne,89470001,0.003534
bourgogne,89478001,0.003534
champagne,02022001,0.003367
champagne,02031001,0.003367
champagne,02035001,0.003367
champagne,02037002,0.003367
champagne,02058001,0.003367
champagne,02086001,0.003367
champagne,02094001,0.003367
champagne,02095001,0.003367
champagne,02100001,0.003367
champagne,02109001,0.003367
champagne,02110001,0.003367
champagne,02110002,0.003367
champagne,02114001,0.003367
champagne,02135001,0.003367
champagne,02153001,0.003367
champagne,02163001,0.003367
champagne,02173002,0.003367
champagne,02182001,0.003367
champagne,02197001,0.003367
champagne,02199001,0.003367
champagne,02219001,0.003367
champagne,02220001,0.003367
champagne,02239001,0.003367
champagne,02258001,0.003367
champagne,02278001,0.003367
champagne,02298001,0.003367
champagne,02301002,0.003367
champagne,02320001,0.003367
champagne,02321001,0.003367
champagne,02321002,0.003367
champagne,02346001,0.003367
champagne,02361002,0.003367
champagne,02381001,0.003367
champagne,02408002,0.003367
champagne,02433001,0.003367
champagne,02471001,0.003367
champagne,02475001,0.003367
champagne,02502001,0.003367
champagne,02505001,0.003367
champagne,02558001,0.003367
champagne,02575001,0.003367
champagne,02577001,0.003367
champagne,02580001,0.003367
champagne,02585001,0.003367
champagne,02594001,0.003367
champagne,02614001,0.003367
champagne,02617001,0.003367
champagne,02626001,0.003367
champagne,02643001,0.003367
champagne,02643002,0.003367
champagne,02652001,0.003367
champagne,02674001,0.003367
champagne,02705001,0.003367
champagne,02722002,0.003367
champagne,02732001,0.003367
champagne,02734001,0.003367
champagne,02738001,0.003367
champagne,02758001,0.003367
champagne,02802001,0.003367
champagne,02814001,0.003367
champagne,10002001,0.003367
champagne,10010002,0.003367
champagne,10021001,0.003367
champagne,10030001,0.003367
champagne,10034001,0.003367
champagne,10042001,0.003367
champagne,10057001,0.003367
champagne,10059001,0.003367
champagne,10060001,0.003367
champagne,10070001,0.003367
champagne,10075001,0.003367
champagne,10079002,0.003367
champagne,10099002,0.003367
champagne,10102001,0.003367
champagne,10119001,0.003367
champagne,10120001,0.003367
champagne,10130001,0.003367
champagne,10141001,0.003367
champagne,10166002,0.003367
champagne,10202001,0.003367
champagne,10203002,0.003367
champagne,10221001,0.003367
champagne,10223001,0.003367
champagne,10228001,0.003367
champagne,10228002,0.003367
champagne,10233002,0.003367
champagne,10238001,0.003367
champagne,10240002,0.003367
champagne,10241001,0.003367
champagne,10255002,0.003367
champagne,10261001,0.003367
champagne,10274001,0.003367
champagne,10287003,0.003367
champagne,10291001,0.003367
champagne,10317001,0.003367
champagne,10317002,0.003367
champagne,10323001,0.003367
champagne,10327001,0.003367
champagne,10334001,0.003367
champagne,10339001,0.003367
champagne,10350001,0.003367
champagne,10360001,0.003367
champagne,10369001,0.003367
champagne,10372001,0.003367
champagne,10391001,0.003367
champagne,10401001,0.003367
champagne,10419001,0.003367
champagne,10428002,0.003367
champagne,10429001,0.003367
champagne,10432001,0.003367
champagne,10438001,0.003367
champagne,10442001,0.003367
champagne,51009001,0.003367
champagne,51015001,0.003367
champagne,51029003,0.003367
champagne,51029004,0.003367
champagne,51035001,0.003367
champagne,51053001,0.003367
champagne,51056001,0.003367
champagne,51075001,0.003367
champagne,51079001,0.003367
champagne,51098001,0.003367
champagne,51111001,0.003367
champagne,51129001,0.003367
champagne,51130001,0.003367
